Year ,Make,Model,Review
2008,Toyota ,Camry,"If You Like Camry's Get A Volkswagen. Their Less Stressful.   I hate the fact i get only 25 MPG. I hate the way the car rattles when stopped. I like the powers seats that don't move up and down anymore. I have a busted trunk latch, the cover for the A pillar fell on my lap yesterday. everything was glued together so everything fall off at once. Squeaks while stepping on the gas peddle. Ugly front end, looks like a 1999 Camry in the back end. This car is about 10K from needing a new trans. I hope to trade this thing in soon so some other sucker can say oh crap."
2008,Toyota ,Camry,Mi Auto Favorito   This is a great car. The exterior styling is definetly awesome. Interior is very roomy and comfortable. The controls on the dashboard are well designed and easy to use. The JBL Audio system is just terrific. Steering wheel mounted audio controls are sweet. Excellent stability and perfect aerodynamics. Fun to drive. Handles very well even in windy conditions and in torrential pouring down rain.
2008,Toyota ,Camry,"2008 Camry Se   I liked my Camry, but there were a few things that bothered me. The engine was underpowered and had a bad hesitation when you put the gas pedal to the floor. Some of the trim was poorly chosen, and gets scuffed up very easily. The car was very comfortable to drive/ride in. My biggest complaint was I didn't trust the car when merging with traffic or passing someone, sometimes when you hit the gas, the engine would barely get above an idle. In my opinion that can be dangerous."
2008,Toyota ,Camry,"A Good Buy In The End   Well its got a good acceleration, and much more stable at higher speeds than an accord. Steering feels a little numb or slow. the hand brake (leg brake) is annoying I'd definately prefer if it were actually a hand brake."
2008,Toyota ,Camry,"Try Not To Scratch The Bumpers..   Awesome car to drive in this segment! Way better than the previous models...Oh and very spacious interior! The power and handling are realy good..Responsive engine wid matching brakes..Neat design,the ground clearance is slightly low but that matches up for stable handling above 200km/h."
2008,Toyota ,Camry,"Good Buy   Pretty quick for large car, very spacious , good sound system, good mileage , great pickup, not enough power though and options are a bit crummy. Not much required to own one. The car is really fun to drive and very cheap."
2008,Toyota ,Camry,"Dream Driving Mechaine Of The Decade.   Revolution in toyota industry up to standard of Honda and BMW by performence and styling. Cost effective, fuel effecient, ultimate exterior, impressive handling and stability with excellent braking system, power on the road, easy to maintain. Comfortable and stylish interior, excellent cooling system and sound system with plenty of space and a big back trunk with a lots of space. So in short plent of style, comfort,power and saftey with cost and fuel effectiveness. Its the car of the decade for family use."
2008,Toyota ,Camry,"2008 Toyota Camry Le 4cyl.   Reliable-Boring, Slow-Boring,Styling-Boring. This is a good car. A logical choice for consumers but I hate boring cars. When you own a car it says something about who you are. This can says nothing. It drives good gets incredible mileage, and even smells nice on the inside. I hate how Toyota designs things so only their mechanics can work on them."
2008,Toyota ,Camry,"I Recommend To Buy Such Car If You Are Older Than 30 Years   It's very nice and very practical car, almost maintinance free, the stabilityof this car is not very good specially when you drive above 160 k/m. it's veru popular here in saudi arabia, and the re-sale value is realy high."
2008,Toyota ,Camry,"Best Car   The acceleration is great, braking handling is all good. Well it is a strong car. Well the exterior of the car is slim stylish look, very aerodynamic. The interior is very simple but elegant. Maintenance is good and mileage. Overall a great car."
2008,Toyota ,Camry,"Great Gas Mileage And Performace.   Now this is what driving was meant to be. Great gas mileage, a lot of power and many comforts. If you want a car that gets over 33mpg with many averages up in the 38-40mpg area then this is the car for you."
2008,Toyota ,Camry,"Its An Ok Car   performance is ok,build quality is not so bad either,appearance is really nice and its roomy,its quite economical to own,its a fun car to drive..no rear ac vents,and no flourescent head lamps to comlement it"
2008,Toyota ,Camry,Very Cost - Effective   I love the way it drives especially only being 4 cylinders and a hybrid to boot! The gas mileage is outstanding. Well worth the cost for the hybrid. I save in gas! Fun to drive? Oh yeah! Even has a little bit of luxury added to it!
2008,Toyota ,Camry,I Love It!   Accelerates like a race car! Gets good gas mileage. Drives very well and the ride is very smooth. Cost is good...it's a lease. Fun to drive. Handles very well even in windy conditions and in torrential pouring down rain.
2008,Toyota ,Camry,"'08 Toyota Camry   Performance- acceleration: terrible braking: sketchy handling: okay Build Quality- it sounds like a tin can if you hit a dirt road. flick it; it feels like plastic. of course, it is. Appearance- Interior: nice, velvety seats, the radio screen is cheap. Exterior: looks-wise, very smooth. Cost- gas: very cheap, nice mileage maintenance: eh since most of it you can do yourself, unlike mercedes or bmw, it's fairly cheap. Fun Factor- for an automatic, it's fun as far as the styling of the exterior goes; otherwise, this car sucks."
2008,Toyota ,Camry,"I Love My Camry   I love everything about my Toyota Camry SE V6. It's fast, sporty, and gets great gas mileage. I love the interior amenities, and the exterior (mine is barcelona red) is cool looking (it doesn't hurt that I opted for the ground effects kit, rear spoiler, and chrome kit) So far this is the best car I have owned, and I would recommend it to anyone as long as they opted for the V6 engine. I would never consider the 4 cyl. that engine it seems has some performance issues."
2008,Toyota ,Camry,"My Reliable Camry 08   A nice stable, reliable car. Nothing fancy, but I love it's slave-like reliability. Performance _ acceleration is very good on the V6, braking is also very effective, handling is decent Build Quality _ there's more to be desired in this area Appearance _ both interior and exterior styling is great Cost of Ownership _ gas mileage, maintenance, and longevity are all great incentives for not buying German Fun Factor _ the car is fun to drive compared to US makes, but German cars are in a different league."
